month,customer_id,plan,seats,mrr
2028-08,C0660,pro,3,297
2028-08,C0954,pro,3,297
2028-08,C0422,pro,2,198
2028-08,C0808,pro,5,495
2028-08,C1091,pro,4,396
2028-08,C1106,pro,5,495
2028-08,C0021,pro,3,297
2028-08,C1314,pro,4,396
2028-08,C0443,pro,4,396
2028-08,C0647,pro,1,99
2028-08,C0784,pro,3,297
2028-08,C1028,pro,2,198
2028-08,C1475,pro,5,495
2028-08,C0933,pro,4,396
2028-08,C0210,pro,2,198
2028-08,C0114,pro,5,495
2028-08,C1027,pro,3,297
2028-08,C0137,pro,2,198
2028-08,C0321,pro,4,396
2028-08,C1189,pro,3,297
2028-08,C0822,pro,5,495
2028-08,C0977,pro,2,198
2028-08,C0076,pro,4,396
2028-08,C0097,pro,4,396
2028-08,C1284,pro,6,594
2028-08,C1486,pro,5,495
2028-08,C0328,pro,3,297
2028-08,C1173,pro,2,198
2028-08,C1461,pro,5,495
2028-08,C0631,pro,4,396
2028-08,C0466,pro,4,396
2028-08,C0893,pro,3,297
2028-08,C0811,pro,6,594
2028-08,C1060,pro,3,297
2028-08,C0160,pro,3,297
2028-08,C1015,pro,3,297
2028-08,C0585,pro,4,396
2028-08,C0619,pro,4,396
2028-08,C1565,pro,5,495
2028-08,C1369,pro,3,297
2028-08,C0320,pro,5,495
2028-08,C1383,pro,3,297
2028-08,C1065,pro,4,396
2028-08,C1133,pro,5,495
2028-08,C1384,pro,5,495
2028-08,C1517,pro,3,297
2028-08,C1326,pro,5,495
2028-08,C1215,pro,4,396
2028-08,C0514,pro,3,297
2028-08,C1525,pro,4,396
2028-08,C1228,pro,5,495
2028-08,C0781,pro,4,396
2028-08,C1293,pro,4,396
2028-08,C1175,pro,4,396
2028-08,C0550,pro,4,396
2028-08,C0831,pro,4,396
2028-08,C0607,pro,5,495
2028-08,C1108,pro,3,297
2028-08,C1263,pro,3,297
2028-08,C1239,pro,4,396
2028-08,C1577,pro,2,198
2028-08,C1344,pro,1,99
2028-08,C0041,pro,4,396
2028-08,C1232,pro,3,297
2028-08,C1195,pro,3,297
2028-08,C0870,pro,4,396
2028-08,C1038,pro,4,396
2028-08,C0037,pro,4,396
2028-08,C1480,pro,4,396
2028-08,C0192,pro,2,198
2028-08,C0638,pro,4,396
2028-08,C0533,pro,4,396
2028-08,C1174,pro,5,495
2028-08,C0961,pro,4,396
2028-08,C1502,pro,2,198
2028-08,C1082,pro,4,396
2028-08,C0995,pro,3,297
2028-08,C0078,pro,3,297
2028-08,C1210,pro,4,396
2028-08,C0526,pro,3,297
2028-08,C0164,pro,2,198
2028-08,C0245,pro,4,396
2028-08,C1478,pro,2,198
2028-08,C0256,pro,3,297
2028-08,C0945,pro,5,495
2028-08,C1095,pro,3,297
2028-08,C1103,pro,3,297
2028-08,C0004,pro,3,297
2028-08,C1576,pro,3,297
2028-08,C1237,pro,3,297
2028-08,C0491,pro,4,396
2028-08,C0979,pro,4,396
2028-08,C0482,pro,2,198
2028-08,C0200,pro,3,297
2028-08,C0663,pro,4,396
2028-08,C1498,pro,3,297
2028-08,C0523,pro,5,495
2028-08,C0629,pro,3,297
2028-08,C0792,pro,3,297
2028-08,C0418,pro,2,198
2028-08,C0075,pro,4,396
2028-08,C0877,pro,4,396
2028-08,C0626,pro,3,297
2028-08,C0832,pro,4,396
2028-08,C0026,pro,3,297
2028-08,C0391,pro,3,297
2028-08,C1212,pro,2,198
2028-08,C1004,pro,3,297
2028-08,C1047,pro,3,297
2028-08,C0755,pro,2,198
2028-08,C0996,pro,3,297
2028-08,C1368,pro,6,594
2028-08,C1376,pro,4,396
2028-08,C1216,pro,3,297
2028-08,C0908,pro,2,198
2028-08,C0234,pro,4,396
2028-08,C1434,pro,4,396
2028-08,C0787,pro,3,297
2028-08,C0363,pro,2,198
2028-08,C0623,pro,3,297
2028-08,C1235,pro,4,396
2028-08,C0115,pro,2,198
2028-08,C1447,pro,3,297
2028-08,C1402,pro,4,396
2028-08,C0905,pro,3,297
2028-08,C0412,pro,3,297
2028-08,C0339,pro,3,297
2028-08,C0777,pro,3,297
2028-08,C0763,pro,2,198
2028-08,C0769,pro,4,396
2028-08,C0122,pro,4,396
2028-08,C1351,pro,5,495
2028-08,C0848,pro,4,396
2028-08,C0191,pro,5,495
2028-08,C1243,pro,5,495
2028-08,C1523,pro,3,297
2028-08,C0967,pro,3,297
2028-08,C1423,pro,3,297
2028-08,C1118,pro,4,396
2028-08,C1271,pro,3,297
2028-08,C0231,pro,4,396
2028-08,C1325,pro,2,198
2028-08,C0637,pro,3,297
2028-08,C0864,pro,4,396
2028-08,C0196,pro,5,495
2028-08,C1553,pro,2,198
2028-08,C0815,pro,5,495
2028-08,C1456,pro,5,495
2028-08,C1568,pro,3,297
2028-08,C0835,pro,3,297
2028-08,C1288,pro,4,396
2028-08,C0634,pro,4,396
2028-08,C0672,pro,5,495
2028-08,C0241,pro,4,396
2028-08,C0903,pro,4,396
2028-08,C1142,pro,2,198
2028-08,C0485,pro,1,99
2028-08,C1424,pro,5,495
2028-08,C1467,pro,3,297
2028-08,C1349,pro,3,297
2028-08,C1231,pro,3,297
2028-08,C1412,pro,4,396
2028-08,C1539,pro,5,495
2028-08,C1547,pro,5,495
2028-08,C0907,pro,4,396
2028-08,C0666,pro,4,396
2028-08,C0616,pro,3,297
2028-08,C1076,pro,4,396
2028-08,C0178,pro,3,297
2028-08,C0704,pro,5,495
2028-08,C0701,pro,4,396
2028-08,C1072,pro,3,297
2028-08,C1313,pro,4,396
2028-08,C1515,pro,5,495
2028-08,C1058,pro,3,297
2028-08,C1261,pro,3,297
2028-08,C0207,pro,3,297
2028-08,C0090,pro,2,198
2028-08,C0630,pro,3,297
2028-08,C1330,pro,3,297
2028-08,C1300,pro,3,297
2028-08,C0212,pro,4,396
2028-08,C0009,pro,3,297
2028-08,C0735,pro,4,396
2028-08,C0851,pro,3,297
2028-08,C0824,pro,3,297
2028-08,C0471,pro,2,198
2028-08,C1176,pro,5,495
2028-08,C1357,pro,4,396
2028-08,C1422,pro,3,297
2028-08,C1518,pro,5,495
2028-08,C0687,pro,4,396
2028-08,C0885,pro,4,396
2028-08,C0927,pro,5,495
2028-08,C0881,pro,4,396
2028-08,C1025,pro,4,396
2028-08,C1218,pro,6,594
2028-08,C0061,pro,5,495
2028-08,C0717,pro,1,99
2028-08,C0166,pro,2,198
2028-08,C0758,pro,2,198
2028-08,C1477,pro,4,396
2028-08,C1276,pro,5,495
2028-08,C1408,pro,3,297
2028-08,C1155,pro,3,297
2028-08,C1012,pro,1,99
2028-08,C0889,pro,2,198
2028-08,C1249,pro,5,495
2028-08,C1506,pro,3,297
2028-08,C0171,pro,2,198
2028-08,C1014,pro,3,297
2028-08,C1049,pro,3,297
2028-08,C0911,pro,5,495
2028-08,C1570,pro,3,297
2028-08,C1107,pro,6,594
2028-08,C0088,pro,3,297
2028-08,C1230,pro,4,396
2028-08,C0689,pro,4,396
2028-08,C0264,pro,4,396
2028-08,C1433,pro,3,297
2028-08,C0314,pro,4,396
2028-08,C0263,pro,4,396
2028-08,C0799,pro,4,396
2028-08,C0947,pro,3,297
2028-08,C1359,pro,3,297
2028-08,C0560,pro,4,396
2028-08,C0333,pro,3,297
2028-08,C0405,pro,4,396
2028-08,C1503,pro,2,198
2028-08,C0662,pro,4,396
2028-08,C0470,pro,4,396
2028-08,C0913,pro,1,99
2028-08,C0318,pro,3,297
2028-08,C0983,pro,3,297
2028-08,C0895,pro,5,495
2028-08,C1267,pro,4,396
2028-08,C0939,pro,2,198
2028-08,C0465,pro,3,297
2028-08,C1054,pro,4,396
2028-08,C1071,pro,3,297
2028-08,C1448,pro,3,297
2028-08,C0084,pro,4,396
2028-08,C1150,pro,2,198
2028-09,C0557,pro,4,396
2028-09,C1258,pro,4,396
2028-09,C1299,pro,4,396
2028-09,C1086,pro,5,495
2028-09,C0728,pro,6,594
2028-09,C0865,pro,2,198
2028-09,C0987,pro,3,297
2028-09,C0953,pro,3,297
2028-09,C1051,pro,3,297
2028-09,C0106,pro,3,297
2028-09,C0906,pro,3,297
2028-09,C1181,pro,2,198
2028-09,C0261,pro,3,297
2028-09,C0606,pro,3,297
2028-09,C1438,pro,4,396
2028-09,C1417,pro,5,495
2028-09,C1484,pro,6,594
2028-09,C0382,pro,3,297
2028-09,C0901,pro,2,198
2028-09,C1044,pro,4,396
2028-09,C0516,pro,2,198
2028-09,C0101,pro,3,297
2028-09,C1409,pro,1,99
2028-09,C1126,pro,4,396
2028-09,C0791,pro,4,396
2028-09,C1149,pro,4,396
2028-09,C1255,pro,3,297
2028-09,C1391,pro,5,495
2028-09,C0374,pro,2,198
2028-09,C1010,pro,2,198
2028-09,C1264,pro,4,396
2028-09,C1444,pro,4,396
2028-09,C1115,pro,3,297
2028-09,C1540,pro,3,297
2028-09,C0937,pro,2,198
2028-09,C1199,pro,3,297
2028-09,C0133,pro,3,297
2028-09,C0125,pro,5,495
2028-09,C0786,pro,2,198
2028-09,C1483,pro,2,198
2028-09,C0266,pro,3,297
2028-09,C0345,pro,5,495
2028-09,C1252,pro,5,495
2028-09,C1214,pro,3,297
2028-09,C0135,pro,4,396
2028-09,C1371,pro,3,297
2028-09,C0829,pro,4,396
2028-09,C1541,pro,3,297
2028-09,C0712,pro,4,396
2028-09,C1068,pro,3,297
2028-09,C0433,pro,3,297
2028-09,C0218,pro,3,297
2028-09,C1404,pro,5,495
2028-09,C1593,pro,3,297
2028-09,C1571,pro,3,297
2028-09,C0421,pro,5,495
2028-09,C0597,pro,4,396
2028-09,C1057,pro,4,396
2028-09,C0388,pro,4,396
2028-09,C1311,pro,2,198
2028-09,C1211,pro,5,495
2028-09,C0873,pro,3,297
2028-09,C1278,pro,3,297
2028-09,C1202,pro,1,99
2028-09,C1180,pro,5,495
2028-09,C1138,pro,2,198
2028-09,C1545,pro,3,297
2028-09,C0692,pro,4,396
2028-09,C0723,pro,3,297
2028-09,C1361,pro,4,396
2028-09,C1538,pro,6,594
2028-09,C1536,pro,4,396
2028-09,C0941,pro,4,396
2028-09,C0497,pro,2,198
2028-09,C1453,pro,3,297
2028-09,C1020,pro,1,99
2028-09,C1340,pro,2,198
2028-09,C0714,pro,3,297
2028-09,C1178,pro,4,396
2028-09,C1227,pro,3,297
2028-09,C1614,pro,5,495
2028-09,C0930,pro,3,297
2028-09,C0432,pro,3,297
2028-09,C1437,pro,4,396
2028-09,C0542,pro,4,396
2028-09,C0840,pro,5,495
2028-09,C0900,pro,2,198
2028-09,C1543,pro,3,297
2028-09,C0999,pro,3,297
2028-09,C0860,pro,4,396
2028-09,C0111,pro,3,297
2028-09,C1600,pro,2,198
2028-09,C0834,pro,4,396
2028-09,C0093,pro,2,198
2028-09,C1505,pro,2,198
2028-09,C1435,pro,3,297
2028-09,C0193,pro,2,198
2028-09,C0270,pro,2,198
2028-09,C0574,pro,5,495
2028-09,C1535,pro,5,495
2028-09,C1186,pro,2,198
2028-09,C0468,pro,4,396
2028-09,C0803,pro,2,198
2028-09,C0400,pro,4,396
2028-09,C0655,pro,3,297
2028-09,C0373,pro,3,297
2028-09,C0804,pro,4,396
2028-09,C0899,pro,3,297
2028-09,C0243,pro,3,297
2028-09,C1037,pro,3,297
2028-09,C0337,pro,3,297
2028-09,C0779,pro,5,495
2028-09,C1452,pro,4,396
2028-09,C0915,pro,3,297
2028-09,C1481,pro,2,198
2028-09,C1205,pro,4,396
2028-09,C0843,pro,4,396
2028-09,C1482,pro,3,297
2028-09,C0774,pro,3,297
2028-09,C1224,pro,5,495
2028-09,C1245,pro,3,297
2028-09,C0226,pro,4,396
2028-09,C1171,pro,3,297
2028-09,C0387,pro,3,297
2028-09,C1011,pro,3,297
2028-09,C0816,pro,4,396
2028-09,C0798,pro,4,396
2028-09,C1487,pro,3,297
2028-09,C0038,pro,4,396
2028-09,C0993,pro,3,297
2028-09,C0567,pro,3,297
2028-09,C1338,pro,3,297
2028-09,C0981,pro,3,297
2028-09,C1094,pro,3,297
2028-09,C0639,pro,3,297
2028-09,C0668,pro,3,297
2028-09,C0159,pro,5,495
2028-09,C0308,pro,2,198
2028-09,C1527,pro,4,396
2028-09,C1078,pro,5,495
2028-09,C0998,pro,4,396
2028-09,C1079,pro,3,297
2028-09,C1460,pro,3,297
2028-09,C1491,pro,2,198
2028-09,C1111,pro,2,198
2028-09,C1336,pro,2,198
2028-09,C1343,pro,4,396
2028-09,C1153,pro,2,198
2028-09,C1346,pro,3,297
2028-09,C0361,pro,4,396
2028-09,C0863,pro,4,396
2028-09,C0144,pro,4,396
2028-09,C1001,pro,2,198
2028-09,C1136,pro,4,396
2028-09,C0029,pro,3,297
2028-09,C0658,pro,4,396
2028-09,C0047,pro,5,495
2028-09,C0143,pro,2,198
2028-09,C1270,pro,3,297
2028-09,C0317,pro,1,99
2028-09,C1259,pro,2,198
2028-09,C0837,pro,4,396
2028-09,C1291,pro,2,198
2028-09,C1018,pro,3,297
2028-09,C1415,pro,5,495
2028-09,C0868,pro,3,297
2028-09,C0132,pro,5,495
2028-09,C0023,pro,4,396
2028-09,C0107,pro,3,297
2028-09,C1209,pro,2,198
2028-09,C1035,pro,3,297
2028-09,C0756,pro,4,396
2028-09,C0479,pro,4,396
2028-09,C1406,pro,4,396
2028-09,C0968,pro,3,297
2028-09,C0253,pro,3,297
2028-09,C1613,pro,4,396
2028-09,C0035,pro,5,495
2028-09,C1316,pro,4,396
2028-09,C1372,pro,5,495
2028-09,C1233,pro,3,297
2028-09,C1524,pro,3,297
2028-09,C0750,pro,3,297
2028-09,C1003,pro,3,297
2028-09,C1009,pro,3,297
2028-09,C1022,pro,3,297
2028-09,C0517,pro,3,297
2028-09,C1279,pro,4,396
2028-09,C1339,pro,4,396
2028-09,C0302,pro,2,198
2028-09,C0375,pro,3,297
2028-09,C0812,pro,4,396
2028-09,C0814,pro,3,297
2028-09,C0483,pro,3,297
2028-09,C1488,pro,4,396
2028-09,C1297,pro,4,396
2028-09,C1605,pro,4,396
2028-09,C1578,pro,3,297
2028-09,C0657,pro,3,297
2028-09,C0974,pro,3,297
2028-09,C1324,pro,2,198
2028-09,C1557,pro,4,396
2028-09,C1476,pro,4,396
2028-09,C0082,pro,2,198
2028-09,C0857,pro,2,198
2028-09,C0737,pro,4,396
2028-09,C0142,pro,4,396
2028-09,C0632,pro,4,396
2028-09,C0707,pro,4,396
2028-09,C1161,pro,4,396
2028-09,C1310,pro,3,297
2028-09,C1455,pro,2,198
2028-09,C1052,pro,3,297
2028-09,C1508,pro,5,495
2028-09,C1590,pro,4,396
2028-09,C1445,pro,3,297
2028-09,C1387,pro,4,396
2028-09,C0909,pro,2,198
2028-09,C1064,pro,3,297
2028-09,C1030,pro,4,396
2028-09,C0867,pro,3,297
2028-09,C1105,pro,5,495
2028-09,C0601,pro,7,693
2028-09,C0372,pro,3,297
2028-09,C1574,pro,4,396
2028-09,C1597,pro,5,495
2028-09,C0188,pro,4,396
2028-09,C0206,pro,4,396
2028-09,C0684,pro,4,396
2028-09,C1100,pro,4,396
2028-09,C1075,pro,4,396
2028-09,C0036,pro,4,396
2028-09,C0346,pro,3,297
2028-09,C1222,pro,3,297
2028-09,C1275,pro,4,396
2028-09,C0614,pro,4,396
2028-09,C0001,pro,5,495
2028-09,C1200,pro,5,495
2028-09,C0378,pro,3,297
2028-09,C0741,pro,5,495
2028-09,C0399,pro,2,198
2028-09,C1187,pro,3,297
2028-09,C1274,pro,4,396
2028-09,C0452,pro,4,396
2028-09,C0177,pro,2,198
2028-09,C0492,pro,5,495
2028-09,C0230,pro,1,99
2028-09,C1019,pro,4,396
2028-09,C1183,pro,3,297
2028-09,C1247,pro,4,396
2028-09,C0605,pro,3,297
2028-09,C1148,pro,2,198
2028-09,C1410,pro,3,297
2028-09,C1329,pro,3,297
2028-09,C1449,pro,3,297
2028-09,C0499,pro,3,297
2028-09,C1592,pro,4,396
2028-09,C0764,pro,4,396
2028-09,C1241,pro,4,396
2028-09,C0925,pro,2,198
2028-09,C1603,pro,4,396
2028-09,C0871,pro,3,297
2028-09,C1203,pro,1,99
2028-09,C1069,pro,3,297
2028-09,C0544,pro,5,495
2028-09,C0866,pro,2,198
2028-09,C1307,pro,6,594
2028-09,C1121,pro,4,396
2028-09,C1599,pro,4,396
2028-09,C1132,pro,4,396
2028-09,C0148,pro,2,198
2028-09,C0167,pro,3,297
2028-09,C0699,pro,3,297
2028-09,C0990,pro,3,297
2028-09,C1315,pro,4,396
2028-09,C0617,pro,4,396
2028-09,C1561,pro,2,198
2028-09,C0310,pro,2,198
2028-09,C1061,pro,5,495
2028-09,C0124,pro,6,594
2028-09,C1244,pro,2,198
2028-09,C1370,pro,4,396
2028-09,C0850,pro,2,198
2028-09,C1021,pro,3,297
2028-09,C1164,pro,4,396
2028-09,C1080,pro,4,396
2028-09,C0770,pro,3,297
2028-09,C0407,pro,3,297
2028-09,C0611,pro,4,396
2028-09,C1207,pro,4,396
2028-09,C1342,pro,4,396
2028-09,C0170,pro,6,594
2028-09,C1234,pro,4,396
2028-09,C0162,pro,2,198
2028-09,C1354,pro,5,495
2028-09,C0726,pro,3,297
2028-09,C0283,pro,4,396
2028-09,C1083,pro,4,396
2028-09,C0718,pro,5,495
2028-09,C1125,pro,3,297
2028-09,C0293,pro,3,297
2028-09,C1347,pro,3,297
2028-09,C0225,pro,4,396
2028-09,C0991,pro,3,297
2028-09,C1217,pro,4,396
2028-09,C1532,pro,4,396
2028-09,C0259,pro,4,396
2028-09,C0316,pro,4,396
2028-09,C0742,pro,3,297
2028-09,C1250,pro,4,396
2028-09,C1419,pro,1,99
2028-09,C0951,pro,4,396
2028-09,C1509,pro,5,495
2028-09,C1024,pro,4,396
2028-09,C0258,pro,3,297
2028-09,C1386,pro,4,396
2028-09,C1196,pro,3,297
2028-09,C0558,pro,3,297
2028-09,C1393,pro,4,396
2028-09,C0749,pro,3,297
2028-09,C0890,pro,3,297
2028-09,C1490,pro,3,297
2028-09,C1550,pro,4,396
2028-09,C1139,pro,4,396
2028-09,C0589,pro,4,396
2028-09,C0782,pro,3,297
2028-09,C0255,pro,4,396
2028-09,C0503,pro,2,198
2028-09,C1401,pro,5,495
2028-09,C1468,pro,4,396
2028-09,C1573,pro,3,297
2028-09,C1306,pro,3,297
2028-09,C0392,pro,2,198
2028-09,C0306,pro,5,495
2028-09,C1333,pro,5,495
2028-09,C1328,pro,4,396
2028-09,C0416,pro,4,396
2028-09,C1373,pro,4,396
2028-09,C1512,pro,5,495
2028-09,C1530,pro,3,297
2028-09,C1507,pro,4,396
2028-09,C0980,pro,4,396
2028-09,C0972,pro,5,495
2028-09,C0025,pro,4,396
2028-09,C0842,pro,4,396
2028-09,C1131,pro,3,297
2028-09,C0246,pro,3,297
2028-09,C0444,pro,2,198
2028-09,C0931,pro,4,396
2028-09,C0716,pro,3,297
2028-09,C0305,pro,3,297
2028-09,C0324,pro,4,396
2028-09,C1389,pro,4,396
2028-09,C1552,pro,4,396
2028-09,C0861,pro,3,297
2028-09,C0138,pro,2,198
2028-09,C0495,pro,3,297
2028-09,C1463,pro,3,297
2028-09,C0919,pro,4,396
2028-09,C0415,pro,4,396
2028-09,C1497,pro,4,396
2028-09,C1537,pro,4,396
2028-09,C1610,pro,2,198
2028-09,C1119,pro,2,198
2028-09,C1555,pro,5,495
2028-09,C0053,pro,3,297
2028-09,C1499,pro,5,495
2028-09,C0393,pro,4,396
2028-09,C1464,pro,4,396
2028-09,C0543,pro,4,396
2028-09,C1566,pro,3,297
2028-09,C0841,pro,4,396
2028-09,C1556,pro,3,297
2028-09,C0531,pro,2,198
2028-09,C1238,pro,4,396
2028-09,C0884,pro,3,297
2028-09,C0095,pro,3,297
2028-09,C0916,pro,3,297
2028-09,C1615,pro,6,594
2028-09,C0688,pro,4,396
2028-09,C1348,pro,4,396
2028-09,C1544,pro,3,297
2028-09,C1322,pro,2,198
2028-09,C1367,pro,5,495
2028-09,C0936,pro,5,495
2028-09,C1312,pro,3,297
2028-09,C0299,pro,1,99
2028-09,C1469,pro,3,297
2028-09,C0367,pro,4,396
2028-09,C0493,pro,4,396
2028-09,C1501,pro,3,297
2028-09,C0062,pro,3,297
2028-09,C1519,pro,2,198
2028-09,C1474,pro,4,396
2028-09,C0480,pro,3,297
2028-09,C1208,pro,3,297
2028-09,C1528,pro,4,396
2028-09,C0487,pro,4,396
2028-09,C0271,pro,3,297
2028-09,C1090,pro,6,594
2028-09,C0587,pro,4,396
2028-09,C0608,pro,4,396
2028-09,C0700,pro,4,396
2028-09,C0233,pro,4,396
2028-09,C1273,pro,4,396
2028-09,C0826,pro,3,297
2028-09,C0017,pro,3,297
2028-09,C0165,pro,3,297
2028-09,C0244,pro,5,495
2028-09,C1442,pro,4,396
2028-09,C0319,pro,3,297
2028-09,C0515,pro,4,396
2028-09,C1146,pro,2,198
2028-09,C0828,pro,3,297
2028-09,C0897,pro,2,198
2028-09,C0349,pro,2,198
2028-09,C0362,pro,3,297
2028-09,C0659,pro,3,297
2028-09,C1319,pro,3,297
2028-09,C1190,pro,3,297
2028-09,C0051,pro,6,594
2028-09,C1043,pro,3,297
2028-09,C0280,pro,3,297
2028-09,C0060,pro,3,297
2028-09,C0686,pro,4,396
2028-09,C1358,pro,3,297
2028-09,C1466,pro,4,396
2028-09,C0440,pro,4,396
2028-09,C1398,pro,3,297
2028-09,C0876,pro,2,198
2028-09,C0022,pro,5,495
2028-09,C1159,pro,4,396
2028-09,C0454,pro,3,297
2028-09,C0992,pro,3,297
2028-09,C0747,pro,4,396
2028-09,C1213,pro,4,396
2028-09,C1608,pro,6,594
2028-09,C1257,pro,5,495
2028-09,C1388,pro,4,396
2028-09,C1465,pro,3,297
2028-09,C0043,pro,2,198
2028-09,C0600,pro,4,396
2028-09,C1141,pro,4,396
2028-09,C0024,pro,7,693
2028-09,C0153,pro,3,297
2028-09,C0007,pro,2,198
2028-09,C1184,pro,3,297
2028-09,C1206,pro,5,495
2028-09,C1381,pro,3,297
2028-09,C1303,pro,4,396
2028-09,C0859,pro,3,297
2028-09,C0403,pro,5,495
2028-09,C1520,pro,4,396
2028-09,C1225,pro,4,396
2028-09,C0072,pro,3,297
2028-09,C0602,pro,3,297
2028-09,C1295,pro,3,297
2028-09,C0586,pro,4,396
2028-09,C0438,pro,3,297
2028-09,C1511,pro,2,198
2028-09,C0938,pro,3,297
2028-09,C1017,pro,3,297
2028-09,C0973,pro,3,297
2028-09,C1350,pro,3,297
2028-09,C1318,pro,3,297
2028-09,C1240,pro,4,396
2028-09,C1122,pro,3,297
2028-09,C0635,pro,4,396
2028-09,C0745,pro,4,396
2028-09,C0237,pro,3,297
2028-09,C0183,pro,5,495
2028-09,C1365,pro,3,297
2028-09,C1341,pro,3,297
2028-09,C0128,pro,3,297
2028-09,C0505,pro,4,396
2028-09,C0754,pro,4,396
2028-09,C1551,pro,5,495
2028-09,C0783,pro,4,396
2028-09,C1143,pro,4,396
2028-09,C1301,pro,3,297
2028-09,C0146,pro,5,495
2028-09,C1335,pro,4,396
2028-09,C1458,pro,3,297
2028-09,C0406,pro,3,297
2028-09,C0932,pro,4,396
2028-09,C0381,pro,5,495
2028-09,C0350,pro,5,495
2028-09,C0360,pro,1,99
2028-09,C1500,pro,4,396
2028-09,C1569,pro,3,297
2028-09,C0079,pro,3,297
2028-09,C1008,pro,5,495
2028-09,C1160,pro,4,396
2028-09,C0098,pro,3,297
2028-09,C0592,pro,3,297
2028-09,C0679,pro,2,198
2028-09,C0325,pro,4,396
2028-09,C0748,pro,4,396
2028-09,C1062,pro,2,198
2028-09,C1526,pro,1,99
2028-09,C1033,pro,2,198
2028-09,C0548,pro,4,396
2028-09,C1066,pro,4,396
2028-09,C1529,pro,3,297
2028-09,C0817,pro,4,396
2028-09,C0685,pro,4,396
2028-09,C1554,pro,2,198
2028-09,C0214,pro,4,396
2028-09,C0211,pro,4,396
2028-09,C1177,pro,5,495
2028-09,C0578,pro,4,396
2028-09,C1396,pro,5,495
2028-09,C0236,pro,3,297
2028-09,C1604,pro,4,396
2028-09,C1084,pro,3,297
2028-09,C0102,pro,2,198
2028-09,C0563,pro,6,594
2028-09,C1360,pro,4,396
2028-09,C1471,pro,3,297
2028-09,C1549,pro,4,396
2028-09,C0353,pro,3,297
2028-09,C0682,pro,5,495
2028-09,C0201,pro,4,396
2028-09,C0014,pro,2,198
2028-09,C0370,pro,4,396
2028-09,C1156,pro,3,297
2028-09,C0252,pro,5,495
2028-09,C0300,pro,4,396
2028-09,C1109,pro,4,396
2028-09,C1534,pro,3,297
2028-09,C1269,pro,4,396
2028-09,C1564,pro,3,297
2028-09,C1067,pro,3,297
2028-09,C0740,pro,5,495
2028-09,C0929,pro,5,495
2028-09,C1426,pro,4,396
2028-09,C0224,pro,4,396
2028-09,C1085,pro,3,297
2028-09,C0277,pro,3,297
2028-09,C0670,pro,3,297
2028-09,C0380,pro,4,396
2028-09,C1441,pro,3,297
2028-09,C0184,pro,2,198
2028-09,C1533,pro,4,396
2028-09,C0702,pro,4,396
2028-09,C0780,pro,3,297
2028-09,C0545,pro,4,396
2028-09,C0926,pro,2,198
2028-09,C1356,pro,4,396
2028-09,C0459,pro,4,396
2028-09,C0580,pro,3,297
2028-09,C0671,pro,2,198
2028-09,C1363,pro,5,495
2028-09,C0872,pro,4,396
2028-09,C0765,pro,4,396
2028-09,C1563,pro,1,99
2028-09,C1059,pro,3,297
2028-09,C1513,pro,2,198
2028-09,C0651,pro,2,198
2028-09,C1450,pro,4,396
2028-09,C1582,pro,3,297
2028-09,C0966,pro,4,396
2028-09,C0935,pro,4,396
2028-09,C0538,pro,2,198
2028-09,C1459,pro,2,198
2028-09,C0573,pro,6,594
2028-09,C0610,pro,3,297
2028-09,C1226,pro,4,396
2028-09,C0251,pro,4,396
2028-09,C1283,pro,3,297
2028-09,C0315,pro,4,396
2028-09,C1137,pro,4,396
2028-09,C1414,pro,4,396
2028-09,C0458,pro,3,297
2028-09,C1443,pro,2,198
2028-09,C0015,pro,5,495
2028-09,C0633,pro,5,495
2028-09,C1620,pro,4,396
2028-09,C0797,pro,3,297
2028-09,C0673,pro,4,396
2028-09,C0854,pro,4,396
2028-09,C1430,pro,2,198
2028-09,C0794,pro,3,297
2028-09,C0923,pro,1,99
2028-09,C0622,pro,3,297
2028-09,C1609,pro,5,495
2028-09,C0343,pro,3,297
2028-09,C1594,pro,4,396
2028-09,C0788,pro,2,198
2028-09,C0404,pro,4,396
2028-09,C1098,pro,4,396
2028-09,C0417,pro,5,495
2028-09,C1032,pro,7,693
2028-09,C1327,pro,4,396
2028-09,C0988,pro,3,297
2028-09,C1099,pro,3,297
2028-09,C0836,pro,3,297
2028-09,C1451,pro,3,297
2028-09,C1242,pro,2,198
2028-09,C0398,pro,4,396
2028-09,C1559,pro,3,297
2028-09,C1265,pro,2,198
2028-09,C0946,pro,4,396
2028-09,C1123,pro,5,495
2028-09,C1320,pro,1,99
2028-09,C0790,pro,3,297
2028-09,C1558,pro,3,297
2028-09,C1562,pro,5,495
2028-09,C0045,pro,2,198
2028-09,C0494,pro,5,495
2028-09,C0887,pro,3,297
2028-09,C0627,pro,3,297
2028-09,C0052,pro,2,198
2028-09,C1201,pro,3,297
2028-09,C0678,pro,4,396
2028-09,C1296,pro,2,198
2028-09,C0044,pro,4,396
2028-09,C0521,pro,4,396
2028-09,C0287,pro,6,594
2028-09,C0511,pro,4,396
2028-09,C0221,pro,4,396
2028-09,C0839,pro,3,297
2028-09,C0472,pro,4,396
2028-09,C0077,pro,4,396
2028-09,C1192,pro,3,297
2028-09,C1182,pro,4,396
2028-09,C1266,pro,3,297
2028-09,C1399,pro,4,396
2028-09,C0481,pro,4,396
2028-09,C0795,pro,5,495
